date,open,high,low,close,volume
2024-06-11,5025.13,5034.58,4941.39,4965.09,29062344
2024-06-12,4970.61,5042.39,4970.61,5034.43,26424908
2024-06-13,5031.04,5031.04,4929.87,4935.5,34937156
2024-06-14,4942.82,4942.82,4819.56,4839.14,50978256
2024-06-17,4858.68,4900.31,4837.88,4880.42,26706028
2024-06-18,4898.33,4922.61,4883.18,4915.47,25530888
2024-06-19,4913.54,4916.69,4883.3,4885.45,22300648
2024-06-20,4894.13,4948.89,4894.13,4947.73,25837124
2024-06-21,4945.02,4945.02,4890.08,4907.3,57824244
2024-06-24,4911.17,4964.84,4911.17,4950.98,23168296
2024-06-25,4938.44,4938.44,4910.92,4935.97,21344628
2024-06-26,4954.79,4975.81,4889.23,4915.94,23577148
2024-06-27,4918.63,4935.11,4897.18,4902.6,22558006
2024-06-28,4909.3,4922.84,4880.98,4894.02,25149308
2024-07-01,4924.08,4981.31,4923.32,4929.99,26805400
2024-07-02,4918.21,4918.21,4869.48,4906.33,22898008
2024-07-03,4922.03,4977.57,4922.03,4965.8,22544564
2024-07-04,4972.67,4993.66,4972.67,4987.48,16024796
2024-07-05,4993.99,5019.65,4960.51,4979.39,18457544
2024-07-08,4976.53,5029.25,4965.24,4969.82,22230816
2024-07-09,4960.15,4960.55,4894.76,4903.61,20009948
2024-07-10,4909.14,4960.99,4896.85,4958.85,20128076
2024-07-11,4970.32,5005.7,4964.12,4976.12,19626164
2024-07-12,4980.96,5051.59,4980.96,5043.01,20388612
2024-07-15,5029.28,5038.3,4982.42,4983.11,16535713
2024-07-16,4968.21,4968.21,4939.17,4947.83,19239744
2024-07-17,4939.44,4939.44,4877.15,4891.46,19295596
2024-07-18,4902.41,4923.86,4870.12,4870.12,24394196
2024-07-19,4868.97,4868.97,4822.55,4827.24,26875540
2024-07-22,4833.17,4911.43,4833.17,4897.44,23104548
2024-07-23,4906.89,4949.27,4896.33,4916.8,20665460
2024-07-24,4892.66,4892.66,4847.39,4861.87,25416246
2024-07-25,4832.68,4832.68,4767.15,4811.28,27180088
2024-07-26,4810.87,4867.88,4810.2,4862.5,20424618
2024-07-29,4873.84,4886.6,4810.81,4815.39,20131120
2024-07-30,4830.52,4861.85,4829.92,4841.0,27562664
2024-07-31,4852.18,4907.39,4852.18,4872.93,30027486
2024-08-01,4867.09,4867.09,4759.68,4765.71,34230712
2024-08-02,4752.1,4752.1,4627.27,4638.69,43378404
2024-08-05,4605.72,4605.72,4473.94,4571.59,46732052
2024-08-06,4580.12,4607.82,4538.2,4575.21,32680272
2024-08-07,4592.87,4683.72,4591.59,4668.05,33109928
2024-08-08,4661.82,4673.66,4606.7,4668.73,24942316
2024-08-09,4678.44,4703.22,4646.71,4675.27,17631160
2024-08-12,4686.85,4699.91,4658.86,4671.87,15137774
2024-08-13,4680.21,4697.96,4659.23,4694.91,18608982
2024-08-14,4710.18,4728.68,4706.76,4727.6,14410055
2024-08-15,4736.84,4809.88,4727.63,4807.76,17524352
2024-08-16,4813.72,4850.74,4813.72,4840.51,22741080
2024-08-19,4838.02,4879.3,4835.58,4871.4,15847067
2024-08-20,4878.22,4897.43,4855.9,4857.57,15896859
2024-08-21,4856.23,4889.72,4856.23,4885.27,13750035
2024-08-22,4885.74,4911.43,4883.98,4884.99,14706162
2024-08-23,4890.34,4918.85,4887.7,4909.19,16243356
2024-08-26,4907.04,4911.02,4892.19,4896.68,10423762
2024-08-27,4897.27,4916.68,4892.51,4898.77,16777948
2024-08-28,4904.76,4932.76,4904.76,4913.02,15945084
2024-08-29,4915.49,4966.27,4913.49,4966.26,19542668
2024-08-30,4959.03,4980.86,4957.96,4957.98,34038912
2024-09-02,4955.87,4973.39,4924.18,4973.06,14223703
2024-09-03,4977.97,4986.74,4906.98,4912.51,21266208
2024-09-04,4889.17,4889.17,4838.83,4848.17,20836346
2024-09-05,4840.7,4854.33,4814.77,4815.14,20335158
2024-09-06,4806.59,4829.28,4732.86,4738.05,26621308
2024-09-09,4745.21,4797.75,4745.21,4778.66,18481952
2024-09-10,4779.55,4803.37,4736.89,4747.2,25144198
2024-09-11,4752.58,4796.49,4735.95,4763.57,22657024
2024-09-12,4777.77,4836.64,4777.77,4814.07,21940224
2024-09-13,4817.74,4853.89,4817.74,4843.98,19220388
2024-09-16,4835.16,4852.71,4820.11,4827.62,16651424
2024-09-17,4832.82,4879.61,4832.82,4860.77,22513974
2024-09-18,4861.52,4864.6,4831.09,4835.29,19646062
2024-09-19,4862.41,4943.38,4862.41,4943.37,29177348
2024-09-20,4929.15,4930.22,4868.8,4871.53,53929560
2024-09-23,4875.62,4893.98,4854.93,4885.56,21857308
2024-09-24,4907.58,4953.69,4907.58,4940.71,20384256
2024-09-25,4928.15,4933.37,4905.33,4916.9,19762012
2024-09-26,4956.34,5035.44,4956.34,5032.58,31632822
2024-09-27,5028.35,5071.41,5028.35,5067.44,27219472
2024-09-30,5060.76,5060.76,5000.45,5000.45,35002276
2024-10-01,5004.37,5016.88,4933.39,4954.14,31880328
2024-10-02,4961.73,4983.22,4931.56,4963.28,25211342
2024-10-03,4959.2,4959.2,4907.6,4921.33,25759080
2024-10-04,4920.2,4976.02,4911.36,4954.93,26483182
2024-10-07,4959.24,4976.67,4930.79,4969.71,22136964
2024-10-08,4953.91,4955.96,4911.83,4949.0,19750444
2024-10-09,4948.79,4984.79,4930.13,4982.57,19721966
2024-10-10,4980.12,4986.7,4950.16,4970.33,23590236
2024-10-11,4970.64,5005.83,4953.82,5003.92,23466380
2024-10-14,5007.27,5044.74,4999.18,5041.0,20396668
2024-10-15,5045.63,5053.23,4946.73,4946.73,32910980
2024-10-16,4918.44,4926.08,4898.95,4908.71,28222160
2024-10-17,4913.99,4973.79,4913.99,4947.3,28481156
2024-10-18,4950.05,4986.27,4944.13,4986.26,29694724
2024-10-21,4977.9,4989.32,4938.1,4941.21,21927806
2024-10-22,4941.04,4965.75,4910.32,4939.31,21402840
2024-10-23,4924.4,4948.38,4906.28,4922.54,19834496
2024-10-24,4929.02,4970.48,4929.02,4935.44,19464200
2024-10-25,4940.35,4953.34,4915.57,4943.08,19199264
2024-10-28,4962.16,4982.74,4932.61,4969.83,22492060
2024-10-29,4978.73,4999.72,4948.84,4950.02,25522092
2024-10-30,4931.32,4931.32,4866.59,4885.74,24928668
2024-10-31,4866.03,4866.03,4805.23,4827.62,34467132
2024-11-01,4829.48,4889.49,4829.48,4877.74,25851584
2024-11-04,4873.95,4893.35,4852.1,4852.1,24556646
2024-11-05,4853.66,4874.55,4839.44,4870.32,22998834
2024-11-06,4880.35,4946.48,4788.41,4800.62,43566968
2024-11-07,4812.63,4869.39,4810.63,4851.95,34828764
2024-11-08,4853.5,4862.64,4791.06,4802.75,29189998
2024-11-11,4825.5,4875.75,4825.5,4854.02,21244708
2024-11-12,4834.34,4834.34,4741.99,4744.68,30605872
2024-11-13,4740.93,4761.09,4699.78,4740.34,25868586
2024-11-14,4759.77,4835.78,4747.57,4833.53,25660792
2024-11-15,4810.59,4829.68,4785.65,4794.85,26340538
2024-11-18,4786.54,4800.47,4755.79,4790.33,23568618
2024-11-19,4791.89,4801.23,4688.68,4751.23,31162060
2024-11-20,4760.61,4786.28,4717.45,4729.7,21527148
2024-11-21,4731.23,4757.59,4690.45,4755.83,22655340
2024-11-22,4772.83,4797.95,4722.77,4789.07,32450100
2024-11-25,4806.29,4831.28,4790.77,4799.87,46758564
2024-11-26,4781.47,4792.71,4747.01,4761.99,25243106
2024-11-27,4752.43,4752.43,4705.97,4733.14,23573156
2024-11-28,4759.22,4781.09,4747.37,4758.65,15604915
2024-11-29,4754.62,4810.49,4741.89,4804.4,23066330
2024-12-02,4785.15,4848.87,4764.38,4846.73,27358492
2024-12-03,4854.14,4902.04,4854.14,4878.51,25253644
2024-12-04,4884.94,4929.53,4884.52,4919.02,22678668
2024-12-05,4914.06,4954.92,4912.75,4951.58,29752728
2024-12-06,4953.93,4985.22,4944.29,4977.78,23202068
2024-12-09,4991.84,5007.7,4974.05,4985.45,23029040
2024-12-10,4979.17,4979.17,4949.32,4951.73,21324954
2024-12-11,4947.44,4966.23,4940.08,4959.34,21650968
2024-12-12,4964.17,4974.9,4953.21,4965.52,24883532
2024-12-13,4964.08,4996.96,4955.29,4967.94,20682162
2024-12-16,4963.88,4963.88,4940.39,4947.03,23759940
2024-12-17,4936.52,4966.14,4922.34,4942.58,23939724
2024-12-18,4945.61,4970.35,4940.3,4957.27,22981656
2024-12-19,4916.32,4916.32,4869.11,4878.99,23122436
2024-12-20,4861.59,4872.66,4803.2,4862.28,52536536
2024-12-23,4859.04,4862.51,4832.15,4852.92,13206800
2024-12-24,4857.79,4868.36,4857.79,4857.86,11010289
2024-12-27,4854.16,4898.88,4847.89,4898.87,0
2024-12-30,4890.52,4904.08,4862.16,4869.29,0
2024-12-31,4866.22,4896.02,4860.86,4895.99,12402443
2025-01-02,4890.54,4917.88,4845.89,4917.88,19062790
2025-01-03,4915.54,4917.34,4861.12,4871.46,17720300
2025-01-06,4893.32,4986.64,4893.19,4986.63,27330668
2025-01-07,4987.38,5030.83,4969.3,5011.81,23984926
2025-01-08,5013.34,5036.24,4966.44,4996.38,25784428
2025-01-09,4982.75,5022.15,4967.62,5017.9,17482036
2025-01-10,5013.56,5031.56,4970.79,4977.26,23934128
2025-01-13,4964.78,4964.78,4916.87,4954.21,20145302
2025-01-14,4978.51,5014.3,4974.03,4980.47,24052920
2025-01-15,4980.21,5051.69,4975.39,5032.31,26485444
2025-01-16,5065.23,5107.32,5065.23,5106.93,25068608
2025-01-17,5118.31,5158.63,5118.31,5148.3,30777482
2025-01-20,5150.76,5183.28,5142.6,5164.44,24733756
2025-01-21,5162.36,5171.23,5151.83,5165.96,20525586
2025-01-22,5166.3,5228.98,5166.3,5205.83,21163340
2025-01-23,5212.3,5220.84,5184.83,5217.49,20593348
2025-01-24,5229.61,5260.28,5209.65,5219.36,25905886
2025-01-27,5212.89,5223.1,5131.76,5188.44,25310804
2025-01-28,5189.93,5219.49,5179.49,5195.7,22040748
2025-01-29,5197.67,5244.47,5185.23,5230.65,25665290
2025-01-30,5248.5,5285.22,5248.5,5282.2,23607532
2025-01-31,5291.41,5314.29,5273.49,5286.87,22051772
2025-02-03,5228.61,5228.67,5174.01,5217.9,31039968
2025-02-04,5226.16,5267.59,5191.62,5264.59,27864656
2025-02-05,5262.0,5271.12,5242.88,5271.12,20217058
2025-02-06,5279.38,5363.14,5279.38,5356.63,35728716
2025-02-07,5348.37,5358.66,5317.17,5325.4,25721188
2025-02-10,5328.54,5365.03,5328.54,5358.3,20502832
2025-02-11,5360.01,5394.86,5356.23,5390.91,25695982
2025-02-12,5399.9,5414.14,5366.0,5405.65,29850332
2025-02-13,5424.38,5502.11,5424.38,5500.5,25967480
2025-02-14,5496.67,5520.58,5483.2,5493.4,25071628
2025-02-17,5496.87,5524.27,5489.81,5519.82,16924992
2025-02-18,5531.53,5544.12,5506.57,5533.83,21729356
2025-02-19,5530.54,5539.97,5453.51,5461.16,23584820
2025-02-20,5458.08,5500.15,5454.8,5461.02,18755528
2025-02-21,5469.23,5489.92,5454.58,5474.84,25029300
2025-02-24,5478.39,5483.18,5422.86,5453.75,19233752
2025-02-25,5431.44,5477.21,5424.87,5447.89,29797390
2025-02-26,5459.87,5533.95,5459.87,5527.98,31216786
2025-02-27,5515.04,5515.04,5437.38,5472.55,27652276
2025-02-28,5455.96,5463.54,5411.54,5463.53,45816196
2025-03-03,5469.1,5568.19,5434.62,5540.68,27293190
2025-03-04,5511.65,5511.65,5370.75,5387.3,40445020
2025-03-05,5409.93,5533.18,5409.93,5489.11,0
2025-03-06,5507.88,5541.41,5452.35,5520.46,0
2025-03-07,5503.96,5503.96,5434.86,5468.4,0
2025-03-10,5480.17,5494.13,5375.15,5386.97,0
2025-03-11,5400.1,5426.63,5294.37,5309.89,0
2025-03-12,5330.03,5406.67,5320.05,5359.41,0
2025-03-13,5349.66,5385.86,5314.73,5328.38,0
2025-03-14,5327.83,5412.43,5312.75,5404.17,0
2025-03-17,5400.82,5446.86,5386.99,5445.54,0
2025-03-18,5454.2,5501.41,5454.2,5485.0,0
2025-03-19,5482.95,5515.05,5460.94,5507.35,0
2025-03-20,5506.82,5515.38,5431.99,5450.92,28700360
2025-03-21,5435.76,5436.46,5393.3,5423.82,0
2025-03-24,5441.6,5470.23,5402.34,5415.78,0
2025-03-25,5422.47,5496.73,5422.47,5475.07,0
2025-03-26,5479.68,5491.24,5407.52,5411.68,0
2025-03-27,5393.32,5399.57,5338.62,5381.07,0
2025-03-28,5368.9,5374.8,5314.54,5331.39,0
2025-03-31,5312.17,5312.17,5218.48,5248.38,0
2025-04-01,5270.25,5328.91,5270.25,5320.29,0
2025-04-02,5312.56,5312.56,5255.95,5303.94,0
2025-04-03,5255.11,5255.11,5104.35,5113.27,0
2025-04-04,5094.79,5094.79,4825.7,4878.3,0
2025-04-07,4861.16,4902.99,4540.22,4656.4,0
2025-04-08,4700.37,4826.68,4669.95,4773.64,0
2025-04-09,4705.91,4708.14,4569.51,4622.13,0
2025-04-10,4631.37,4987.62,4631.37,4818.91,0
2025-04-11,4841.64,4870.97,4728.53,4787.22,0
2025-04-14,4828.56,4936.12,4828.56,4911.38,0
2025-04-15,4915.47,4977.49,4913.73,4970.42,0
2025-04-16,4956.15,4967.09,4891.11,4966.49,0
2025-04-17,4966.76,4970.68,4922.2,4935.33,0
2025-04-21,4919.76,5167.18,4894.3,5154.11,0
2025-04-22,4919.76,4961.45,4894.3,4961.44,0
2025-04-23,4972.51,5123.64,4972.51,5098.73,0
2025-04-24,5080.59,5116.33,5043.45,5114.97,0
2025-04-25,5121.35,5167.18,5121.35,5154.11,0
2025-04-28,5163.23,5199.3,5163.23,5170.5,0
2025-04-29,5176.03,5191.68,5138.71,5161.91,0
2025-04-30,5162.95,5185.3,5105.8,5160.23,0
2025-05-01,5160.22,5160.22,5160.22,5160.22,0
2025-05-02,5201.1,5285.19,5201.1,5285.19,0
2025-05-05,5270.34,5289.35,5262.28,5283.04,0
2025-05-06,5283.99,5292.94,5210.59,5263.37,0
2025-05-07,5261.34,5264.02,5223.66,5230.18,0
2025-05-08,5240.23,5304.78,5240.23,5288.93,0
2025-05-09,5286.04,5323.61,5286.04,5309.73,0
2025-05-12,5319.28,5421.61,5319.28,5392.35,0
2025-05-13,5390.62,5416.7,5384.68,5416.2,0
2025-05-14,5412.88,5421.2,5374.81,5403.43,0
2025-05-15,5392.32,5412.08,5363.52,5412.07,0
2025-05-16,5422.42,5450.95,5407.53,5427.52,0
2025-05-19,5409.04,5427.23,5382.33,5427.22,0
2025-05-20,5430.86,5467.28,5423.12,5454.66,0
2025-05-21,5452.27,5461.06,5415.89,5454.47,0
2025-05-22,5448.32,5448.32,5385.16,5424.47,0
2025-05-23,5426.69,5441.87,5252.94,5326.32,0
2025-05-26,5364.83,5412.57,5364.83,5395.32,0
2025-05-27,5391.13,5436.28,5388.47,5415.44,0
2025-05-28,5413.21,5427.97,5377.64,5378.38,0
2025-05-29,5402.57,5437.67,5364.98,5371.09,0
2025-05-30,5370.2,5402.23,5358.75,5366.58,0
2025-06-02,5337.4,5364.23,5308.05,5355.55,0
2025-06-03,5363.99,5376.95,5326.22,5375.69,0
2025-06-04,5385.42,5424.09,5385.42,5405.14,0
2025-06-05,5406.69,5432.38,5382.1,5410.54,0
2025-06-06,5407.14,5435.42,5395.58,5430.16,0
2025-06-09,5424.96,5427.5,5395.81,5421.51,0
2025-06-10,5414.84,5428.18,5396.17,5415.37,0
2025-06-11,5418.3,5430.15,5393.15,5393.15,0
2025-06-12,5377.34,5381.6,5327.74,5360.81,0
2025-06-13,5329.27,5329.27,5269.11,5290.47,0
2025-06-16,5295.92,5344.12,5295.92,5339.57,0
2025-06-17,5311.09,5311.09,5265.3,5288.68,0
2025-06-18,5288.63,5300.25,5253.56,5266.91,0
2025-06-19,5248.42,5248.42,5196.84,5197.03,0
2025-06-20,5208.19,5275.38,5208.19,5233.58,0
2025-06-23,5224.34,5249.18,5189.59,5221.9,0
2025-06-24,5261.92,5323.08,5261.92,5297.07,0
2025-06-25,5302.94,5316.26,5252.01,5252.01,0
2025-06-26,5261.16,5273.81,5222.76,5244.03,0
2025-06-27,5268.82,5325.64,5268.82,5325.64,0
2025-06-30,5337.74,5341.77,5296.46,5303.24,0
2025-07-01,5308.01,5314.39,5265.94,5282.43,0
2025-07-02,5294.27,5323.53,5285.25,5318.72,0
2025-07-03,5325.85,5343.15,5302.59,5343.15,0
2025-07-04,5320.94,5320.94,5274.88,5288.81,0
2025-07-07,5292.79,5341.54,5289.19,5341.54,0
2025-07-08,5346.33,5375.41,5333.53,5371.95,0
2025-07-09,5382.03,5451.7,5382.03,5445.65,0
2025-07-10,5452.3,5470.81,5434.95,5438.27,0
2025-07-11,5423.0,5423.0,5370.17,5383.48,0
2025-07-14,5357.5,5371.21,5337.64,5370.85,0
2025-07-15,5374.63,5397.76,5351.38,5354.17,0
2025-07-16,5327.78,5351.43,5298.07,5298.07,0
2025-07-17,5338.99,5377.15,5336.58,5377.15,0
2025-07-18,5385.37,5404.32,5353.1,5359.22,0
2025-07-21,5358.19,5360.05,5318.53,5342.99,0
2025-07-22,5332.32,5332.32,5277.85,5290.47,0
2025-07-23,5305.59,5371.35,5305.59,5344.26,0
2025-07-24,5365.92,5396.31,5337.97,5355.21,0
2025-07-25,5342.66,5362.23,5317.54,5352.17,0
2025-07-28,5381.59,5417.28,5330.97,5337.57,0
2025-07-29,5340.78,5412.51,5340.78,5379.19,0
2025-07-30,5376.43,5404.08,5363.98,5393.17,0
2025-07-31,5405.66,5419.62,5317.61,5319.91,0
2025-08-01,5304.04,5304.04,5154.83,5165.59,0
2025-08-04,5170.48,5242.32,5170.48,5242.31,0
2025-08-05,5254.75,5270.45,5235.92,5249.58,0
2025-08-06,5260.45,5282.54,5252.67,5263.28,0
2025-08-07,5261.32,5353.88,5261.32,5332.06,0
2025-08-08,5336.26,5366.96,5326.53,5347.73,0
2025-08-11,5360.25,5371.25,5325.73,5331.84,0
2025-08-12,5340.19,5348.7,5312.19,5335.96,0
2025-08-13,5342.23,5394.85,5342.23,5388.24,0
2025-08-14,5391.83,5438.37,5390.37,5434.69,0
2025-08-15,5441.26,5465.57,5440.57,5448.6,0
2025-08-18,5446.78,5451.66,5412.22,5434.63,0
2025-08-19,5438.98,5489.46,5438.98,5483.27,0
2025-08-20,5475.58,5491.52,5450.83,5472.31,0
2025-08-21,5469.92,5470.6,5439.27,5462.15,0
2025-08-22,5457.94,5510.69,5448.56,5488.22,0
2025-08-25,5480.53,5480.53,5441.08,5443.95,0
2025-08-26,5413.32,5413.32,5376.11,5383.67,0
2025-08-27,5385.69,5403.99,5365.97,5393.06,0
2025-08-28,5398.54,5430.81,5378.05,5396.72,0
2025-08-29,5384.93,5395.23,5351.64,5351.72,0
2025-09-01,5351.44,5377.74,5351.44,5367.07,0
2025-09-02,5367.56,5368.76,5290.46,5291.03,0
2025-09-03,5311.89,5342.45,5304.98,5325.0,0
2025-09-04,5327.05,5351.54,5313.22,5346.7,0
2025-09-05,5356.79,5372.26,5301.18,5318.14,0
2025-09-08,5324.66,5368.36,5324.66,5362.8,0
2025-09-09,5364.72,5387.84,5348.15,5368.81,0
2025-09-10,5387.46,5413.06,5354.56,5361.46,0
2025-09-11,5362.86,5403.93,5354.61,5386.76,0
2025-09-12,5387.15,5397.2,5359.31,5390.7,0
2025-09-15,5402.9,5446.17,5402.9,5440.39,0
2025-09-16,5439.92,5446.19,5370.58,5372.3,0
2025-09-17,5381.69,5393.92,5361.11,5369.69,0
2025-09-18,5389.0,5463.15,5389.0,5456.66,0
2025-09-19,5459.25,5494.13,5452.86,5458.41,0
2025-09-22,5462.65,5462.65,5426.58,5442.04,0
2025-09-23,5445.83,5495.02,5445.83,5472.38,0
2025-09-24,5472.09,5481.93,5450.12,5464.55,0
2025-09-25,5463.55,5463.55,5415.31,5444.88,0
2025-09-26,5448.89,5503.69,5448.89,5499.69,0
2025-09-29,5514.49,5520.89,5496.34,5506.86,0
2025-09-30,5503.26,5529.96,5484.22,5529.96,0
2025-10-01,5513.15,5590.49,5503.99,5581.22,0
2025-10-02,5617.17,5674.55,5617.17,5645.82,0
2025-10-03,5658.06,5667.92,5641.35,5651.72,0
2025-10-06,5655.17,5665.03,5529.63,5531.31,0
2025-10-07,5629.64,5643.61,5610.5,5613.61,0
2025-10-08,5594.09,5657.34,5594.09,5649.72,0
2025-10-09,5651.03,5665.03,5625.56,5625.56,0
2025-10-10,5628.83,5648.59,5529.63,5531.31,0
2025-10-13,5540.54,5591.29,5540.54,5568.2,0
2025-10-14,5552.49,5553.22,5487.67,5552.06,0
2025-10-15,5566.97,5639.95,5566.97,5605.04,0
2025-10-16,5604.34,5652.11,5585.95,5652.02,0
2025-10-17,5618.48,5640.56,5555.25,5607.38,0
2025-10-20,5626.25,5688.17,5626.25,5680.92,0
2025-10-21,5686.77,5699.13,5670.65,5686.82,0
2025-10-22,5672.24,5685.3,5635.9,5639.2,0
2025-10-23,5651.9,5673.11,5639.82,5668.32,0
2025-10-24,5685.52,5694.78,5650.42,5674.49,0
2025-10-27,5691.89,5712.78,5684.66,5711.05,0
2025-10-28,5696.05,5712.17,5686.58,5704.34,0
2025-10-29,5701.24,5734.28,5691.82,5705.8,0
2025-10-30,5702.77,5716.02,5667.1,5699.17,0
2025-10-31,5695.85,5697.59,5654.3,5662.03,0
2025-11-03,5664.18,5705.77,5656.15,5679.24,0
2025-11-04,5646.2,5660.61,5577.21,5660.19,0
2025-11-05,5619.21,5681.61,5605.47,5669.12,0
2025-11-06,5665.59,5672.37,5606.57,5611.17,0
2025-11-07,5617.82,5633.75,5554.53,5566.52,0
2025-11-10,5608.67,5677.49,5608.67,5664.45,0
2025-11-11,5670.94,5730.99,5670.94,5725.69,0
2025-11-12,5734.68,5804.66,5734.68,5787.3,0
2025-11-13,5795.92,5818.07,5740.97,5742.78,0
2025-11-14,5731.16,5731.16,5631.18,5693.76,0
2025-11-17,5692.13,5701.64,5629.34,5640.93,0
2025-11-18,5610.75,5610.75,5509.1,5534.7,0
2025-11-19,5532.91,5584.35,5506.1,5542.04,0
2025-11-20,5569.47,5625.21,5569.47,5569.91,0
2025-11-21,5537.67,5539.49,5473.88,5515.08,0
2025-11-24,5523.63,5562.01,5504.96,5528.66,0
2025-11-25,5528.61,5581.92,5510.48,5573.9,0
2025-11-26,5583.82,5655.58,5583.82,5655.57,0
2025-11-27,5650.47,5665.02,5638.39,5653.16,0
2025-11-28,5655.16,5676.82,5641.33,5668.16,0
2025-12-01,5659.91,5672.08,5622.95,5667.47,0
2025-12-02,5667.41,5710.83,5665.29,5686.16,0
2025-12-03,5696.25,5725.32,5676.92,5694.55,0
2025-12-04,5709.83,5731.94,5704.44,5718.07,0
2025-12-05,5726.64,5749.06,5723.91,5723.92,0
2025-12-08,5717.65,5734.73,5711.0,5725.6,0
2025-12-09,5724.71,5753.48,5708.53,5718.33,0
2025-12-10,5710.7,5722.77,5692.59,5708.13,0
2025-12-11,5707.76,5770.19,5684.93,5753.97,0
2025-12-12,5766.84,5794.7,5718.97,5720.72,0
2025-12-15,5724.16,5763.21,5724.16,5752.51,0
2025-12-16,5755.82,5757.35,5710.21,5717.82,0
2025-12-17,5735.21,5745.87,5678.53,5681.68,0
2025-12-18,5684.0,5746.98,5679.61,5741.72,0
2025-12-19,5742.14,5772.35,5728.65,5760.36,0
2025-12-22,5754.39,5770.99,5733.79,5743.68,0
2025-12-23,5742.56,5754.53,5729.34,5749.27,0
2025-12-24,5749.09,5754.56,5744.75,5746.23,0
2025-12-29,5752.16,5766.3,5734.91,5751.7,0
2025-12-30,5748.97,5802.99,5746.36,5796.21,0
2025-12-31,5792.27,5792.27,5777.48,5791.4,0
2026-01-02,5785.83,5862.29,5780.85,5850.37,0
2026-01-05,5863.16,5924.6,5863.16,5923.68,0
2026-01-06,5926.73,5943.21,5895.76,5931.8,0
2026-01-07,5926.54,5934.99,5911.7,5923.58,0
2026-01-08,5913.28,5935.09,5896.72,5904.33,0
2026-01-09,5916.48,5999.48,5916.48,5997.48,0
2026-01-12,5995.21,6018.96,5968.49,6016.29,0
2026-01-13,6022.16,6041.72,6007.72,6029.82,0
2026-01-14,6030.9,6052.86,6004.15,6005.04,0
2026-01-15,6006.03,6053.68,6004.35,6041.13,0
2026-01-16,6039.76,6045.61,6003.67,6029.44,0
2026-01-19,5974.89,5974.89,5919.41,5925.81,0
2026-01-20,5910.48,5910.48,5836.54,5892.07,0
2026-01-21,5894.28,5899.24,5822.92,5882.87,0
2026-01-22,5902.69,5979.23,5902.69,5956.16,0
2026-01-23,5947.63,5955.99,5915.98,5948.19,0
2026-01-26,5948.97,5971.36,5926.3,5957.81,0
2026-01-27,5972.97,6004.54,5960.02,5994.6,0
2026-01-28,5988.6,6024.55,5933.2,5933.21,0
2026-01-29,5963.64,5973.25,5879.16,5891.96,0
2026-01-30,5887.92,5965.26,5887.92,5947.82,0
2026-02-02,5901.25,6017.85,5890.32,6007.5,0
2026-02-03,6027.88,6073.34,5973.41,5995.34,0
2026-02-04,5989.07,6028.9,5970.47,5970.47,0
2026-02-05,5988.25,5999.42,5892.59,5925.69,0
2026-02-06,5925.91,6001.97,5904.33,5998.39,0
2026-02-09,6012.62,6059.01,5994.52,6059.0,0
2026-02-10,6065.78,6078.29,6045.99,6047.05,0
2026-02-11,6041.78,6069.79,6011.93,6035.63,0
2026-02-12,6064.65,6099.07,6003.71,6011.28,0
2026-02-13,6011.02,6015.18,5957.93,5985.22,0
2026-02-16,5993.3,6015.97,5978.82,5978.87,0
2026-02-17,5975.43,6026.54,5954.14,6021.84,0
2026-02-18,6027.91,6107.73,6027.91,6103.36,0
2026-02-19,6097.65,6097.65,6030.03,6059.61,0
2026-02-20,6072.25,6140.95,6059.64,6131.3,0
2026-02-23,6113.77,6151.96,6100.47,6113.93,0
2026-02-24,6121.31,6137.27,6084.69,6116.61,0
2026-02-25,6133.01,6176.87,6133.01,6173.33,0
2026-02-26,6176.51,6199.78,6133.74,6161.57,0
2026-02-27,6165.3,6180.3,6113.33,6138.42,0
2026-03-02,6086.79,6086.79,5972.27,5986.92,0
2026-03-03,5937.33,5937.33,5736.8,5771.72,0
2026-03-04,5780.25,5888.21,5772.25,5870.91,0
2026-03-05,5867.39,5914.11,5768.23,5782.88,0
2026-03-06,5805.52,5827.88,5651.35,5719.89,0
2026-03-09,5652.78,5693.14,5543.42,5685.19,0
2026-03-10,5705.47,5862.07,5705.47,5837.16,0
2026-03-11,5810.82,5824.48,5753.6,5794.67,0
2026-03-12,5781.01,5783.6,5690.98,5748.88,0
2026-03-13,5727.32,5796.23,5669.44,5716.6,0
2026-03-16,5716.13,5771.06,5674.27,5739.0,0
2026-03-17,5734.7,5801.71,5720.27,5769.24,0
2026-03-18,5795.37,5832.41,5713.7,5736.84,0
2026-03-19,5694.15,5694.15,5577.15,5613.82,0
2026-03-20,5639.19,5687.19,5500.83,5501.27,0
2026-03-23,5472.23,5683.92,5376.81,5574.31,0
2026-03-24,5585.32,5607.64,5510.55,5581.28,0
2026-03-25,5608.31,5683.33,5606.78,5649.32,0
2026-03-26,5620.04,5620.04,5557.22,5565.92,0
2026-03-27,5570.47,5573.97,5478.99,5505.79,0
2026-03-30,5493.2,5556.87,5484.11,5541.78,0
2026-03-31,5535.57,5601.7,5519.06,5569.72,0
2026-04-01,5621.98,5735.41,5621.98,5732.7,0
2026-04-02,5672.13,5712.89,5589.21,5692.85,0
2026-04-07,5705.23,5750.97,5609.99,5633.21,0
2026-04-08,5648.82,5939.08,5648.82,5913.36,0
2026-04-09,5909.99,5909.99,5851.0,5896.28,0
